,time,depth,lat,lon,water_u,water_v,speed,direction,y_speed,y_direction,hour,day,month,year,sin_month,cos_month,sin_day,cos_day,sin_hour,cos_hour,day_of_year
4064210,2021-10-20 00:00:00,8.0,17.0,290.55999755859375,-0.25500003,-0.172,0.30758578441909074,235.9999526086529,0.2681825243030805,5.468059941171622,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064211,2021-10-20 00:00:00,8.0,17.0,290.6400146484375,-0.26000002,-0.16900001,0.31009839647136006,236.9761334901149,0.2701022462025079,5.472170389189856,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064212,2021-10-20 00:00:00,8.0,17.0,290.719970703125,-0.266,-0.17400001,0.31785532060745303,236.8098832706222,0.2760056581334296,5.471471544665627,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064213,2021-10-20 00:00:00,8.0,17.0,290.79998779296875,-0.25800002,-0.171,0.3095238434600117,236.46395467972857,0.26966359286402036,5.470015842186935,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064214,2021-10-20 00:00:00,8.0,17.0,290.8800048828125,-0.23,-0.119,0.25896139204874,242.64334635014959,0.23028708902310013,5.495705460688236,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064215,2021-10-20 00:00:00,8.0,17.0,290.96002197265625,-0.2,-0.031000001,0.20238824391788485,261.1892633808368,0.18430978222809627,5.569066622286915,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064216,2021-10-20 00:00:00,8.0,17.040000915527344,288.96002197265625,-0.384,-0.10700001,0.3986289055295928,254.42972568759868,0.3354924035483864,5.542947325579116,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064217,2021-10-20 00:00:00,8.0,17.040000915527344,289.03997802734375,-0.36900002,-0.07300001,0.3761515837420594,258.8095571721127,0.3192908960469388,5.559948890211591,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064218,2021-10-20 00:00:00,8.0,17.040000915527344,289.1199951171875,-0.35500002,-0.026,0.35595085836400314,265.8111704299144,0.3045029487169735,5.586541181343111,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064219,2021-10-20 00:00:00,8.0,17.040000915527344,289.20001220703125,-0.34300002,0.049000002,0.34648234743731465,278.1300996169494,0.29749552322243256,5.6316779800048895,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064220,2021-10-20 00:00:00,8.0,17.040000915527344,289.280029296875,-0.337,0.142,0.36569524152832045,292.8488567500034,0.3116636334231399,5.683065542460666,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064221,2021-10-20 00:00:00,8.0,17.040000915527344,289.3599853515625,-0.337,0.215,0.3997424294391257,302.5371454083972,0.3362882407229527,5.7155039931534795,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064222,2021-10-20 00:00:00,8.0,17.040000915527344,289.44000244140625,-0.34,0.28100002,0.4410907079220828,309.57273202713054,0.3654002629349881,5.738418115576517,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064223,2021-10-20 00:00:00,8.0,17.040000915527344,289.52001953125,-0.344,0.38200003,0.5140622824717712,317.99621308521046,0.4147962918651432,5.765179231508144,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064224,2021-10-20 00:00:00,8.0,17.040000915527344,289.5999755859375,-0.35300002,0.43800002,0.5625415816383181,321.13340093326735,0.4463137145228435,5.774965748363208,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064225,2021-10-20 00:00:00,8.0,17.040000915527344,289.67999267578125,-0.36900002,0.43,0.5666224661727729,319.3658026175815,0.44892200656869796,5.769463476094486,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064226,2021-10-20 00:00:00,8.0,17.040000915527344,289.760009765625,-0.388,0.41700003,0.5695902300396428,317.0631819238301,0.4508145853190458,5.762250048339931,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064227,2021-10-20 00:00:00,8.0,17.040000915527344,289.8399658203125,-0.407,0.404,0.5734675366884255,314.7880595716772,0.4532818060342668,5.755071291010703,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064228,2021-10-20 00:00:00,8.0,17.040000915527344,289.91998291015625,-0.42200002,0.38900003,0.5739381844588053,312.66989496665116,0.4535808763261745,5.748341143000283,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064229,2021-10-20 00:00:00,8.0,17.040000915527344,290.0,-0.42600003,0.326,0.5364252304314892,307.4253205520785,0.42945843914043735,5.731479741276364,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064230,2021-10-20 00:00:00,8.0,17.040000915527344,290.08001708984375,-0.41700003,0.22000001,0.47147537296023007,297.81513510684385,0.3862655525406249,5.699825104943862,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064231,2021-10-20 00:00:00,8.0,17.040000915527344,290.1600341796875,-0.393,0.12100001,0.4112055530893146,287.11297316805343,0.3444443412749171,5.6633526711636195,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064232,2021-10-20 00:00:00,8.0,17.040000915527344,290.239990234375,-0.35500002,0.034,0.3566244714932253,275.4707996145508,0.3049996082092681,5.6221052082049106,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064233,2021-10-20 00:00:00,8.0,17.040000915527344,290.32000732421875,-0.30600002,-0.060000002,0.311826899133529,258.90627948094925,0.27142074518146403,5.560321102498121,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064234,2021-10-20 00:00:00,8.0,17.040000915527344,290.4000244140625,-0.261,-0.13900001,0.295705947865325,241.96170713136064,0.25905568010695645,5.492903847101353,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064235,2021-10-20 00:00:00,8.0,17.040000915527344,290.47998046875,-0.23,-0.18200001,0.2932984930035181,231.64527671085207,0.2571959262048855,5.44951487596057,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064236,2021-10-20 00:00:00,8.0,17.040000915527344,290.55999755859375,-0.21900001,-0.18800001,0.2886260700272083,229.35564362180747,0.2535765887976004,5.439624391285003,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064237,2021-10-20 00:00:00,8.0,17.040000915527344,290.6400146484375,-0.22500001,-0.17400001,0.2844310240929333,232.28402234165333,0.2503158374828738,5.4522566912198815,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064238,2021-10-20 00:00:00,8.0,17.040000915527344,290.719970703125,-0.23700002,-0.17300001,0.2934246264785303,233.87213353123508,0.25729344995929293,5.459041253428119,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064239,2021-10-20 00:00:00,8.0,17.040000915527344,290.79998779296875,-0.23500001,-0.179,0.29540820665396544,232.7033993717867,0.25882586297431437,5.454052787317441,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064240,2021-10-20 00:00:00,8.0,17.040000915527344,290.8800048828125,-0.21400002,-0.141,0.2562752578392073,236.6199732758446,0.22815119836578365,5.4706726465642,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064241,2021-10-20 00:00:00,8.0,17.040000915527344,290.96002197265625,-0.18300001,-0.052,0.1902445924450329,254.13734577979795,0.17415882587278853,5.541802011060806,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064242,2021-10-20 00:00:00,8.0,17.079999923706055,288.96002197265625,-0.39600003,-0.11800001,0.41320699876832906,253.40700731222682,0.34586158891652324,5.538935375552926,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064243,2021-10-20 00:00:00,8.0,17.079999923706055,289.03997802734375,-0.37300003,-0.07,0.3795115535140294,259.3710738539686,0.32172948978622107,5.562107820654079,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064244,2021-10-20 00:00:00,8.0,17.079999923706055,289.1199951171875,-0.356,-0.020000001,0.3565613614375921,266.78451336777624,0.30495308721179076,5.5901826024877295,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064245,2021-10-20 00:00:00,8.0,17.079999923706055,289.20001220703125,-0.34100002,0.049000002,0.3445025605466792,278.17714595995244,0.29602410118512446,5.631846512093581,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064246,2021-10-20 00:00:00,8.0,17.079999923706055,289.280029296875,-0.328,0.133,0.35393926921451485,292.0719568828603,0.30301832061452866,5.68041816549653,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064247,2021-10-20 00:00:00,8.0,17.079999923706055,289.3599853515625,-0.32200003,0.21200001,0.3855230504824698,303.36030614678873,0.32607772212401925,5.718212217178459,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064248,2021-10-20 00:00:00,8.0,17.079999923706055,289.44000244140625,-0.32200003,0.27800003,0.4254033758399423,310.8058133987496,0.3544548444285158,5.7423806010898595,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064249,2021-10-20 00:00:00,8.0,17.079999923706055,289.52001953125,-0.324,0.374,0.494825232024585,319.09728056055155,0.40200929835332266,5.768624951346326,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064250,2021-10-20 00:00:00,8.0,17.079999923706055,289.5999755859375,-0.33100003,0.43400002,0.5458177654965076,322.66821274166097,0.43555306837689384,5.7797189563625615,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064251,2021-10-20 00:00:00,8.0,17.079999923706055,289.67999267578125,-0.34500003,0.42600003,0.5481797554818202,320.9973982065141,0.43707988953828786,5.7745434654077705,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064252,2021-10-20 00:00:00,8.0,17.079999923706055,289.760009765625,-0.363,0.41900003,0.5543735462264282,319.09603746612265,0.44107260029656037,5.768621067849283,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064253,2021-10-20 00:00:00,8.0,17.079999923706055,289.8399658203125,-0.38200003,0.418,0.5662579207272692,317.57656626260496,0.44868928434369804,5.763862842550528,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064254,2021-10-20 00:00:00,8.0,17.079999923706055,289.91998291015625,-0.393,0.40500003,0.564335033780992,315.8615330827714,0.44746083515465535,5.758464874295261,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064255,2021-10-20 00:00:00,8.0,17.079999923706055,290.0,-0.393,0.33900002,0.5190086862479417,310.78091052903574,0.4180579419961941,5.742300731301836,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064256,2021-10-20 00:00:00,8.0,17.079999923706055,290.08001708984375,-0.379,0.22600001,0.4412675051504732,300.80787811433333,0.3655229383386283,5.7097906497516115,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064257,2021-10-20 00:00:00,8.0,17.079999923706055,290.1600341796875,-0.351,0.11800001,0.37030394222334484,288.58173704717296,0.3150325708711889,5.668437595840613,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064258,2021-10-20 00:00:00,8.0,17.079999923706055,290.239990234375,-0.30800003,0.025,0.3090129727839867,274.6404603473415,0.269273397332426,5.6190973365911585,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064259,2021-10-20 00:00:00,8.0,17.079999923706055,290.32000732421875,-0.259,-0.072000004,0.2688215064974817,254.4644776900957,0.2380885220207773,5.543083369410974,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064260,2021-10-20 00:00:00,8.0,17.079999923706055,290.4000244140625,-0.21700001,-0.15300001,0.2655146078757998,234.81351801397045,0.2354788441018089,5.463041314763588,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064261,2021-10-20 00:00:00,8.0,17.079999923706055,290.47998046875,-0.19000001,-0.201,0.2765881537036257,223.3885239855067,0.24419101422886982,5.41337903145625,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064262,2021-10-20 00:00:00,8.0,17.079999923706055,290.55999755859375,-0.18200001,-0.20500001,0.27413319655817736,221.59882659276118,0.24226610157369213,5.405371167456307,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064263,2021-10-20 00:00:00,8.0,17.079999923706055,290.6400146484375,-0.192,-0.18200001,0.2645524611863105,226.53160628681732,0.23471827395911554,5.427289157474565,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064264,2021-10-20 00:00:00,8.0,17.079999923706055,290.719970703125,-0.208,-0.17,0.26863358388936726,230.74060791000014,0.23794040305767136,5.44561867680704,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064265,2021-10-20 00:00:00,8.0,17.079999923706055,290.79998779296875,-0.209,-0.179,0.2751763152527311,229.42128856992048,0.24308445552242688,5.439909322860222,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064266,2021-10-20 00:00:00,8.0,17.079999923706055,290.8800048828125,-0.192,-0.157,0.24801814910982767,230.72684507882255,0.22155681239744565,5.445559286094303,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064267,2021-10-20 00:00:00,8.0,17.079999923706055,290.96002197265625,-0.16600001,-0.07700001,0.18298908145765033,245.11551282966818,0.1680443554165908,5.505800990069768,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064268,2021-10-20 00:00:00,8.0,17.1200008392334,288.96002197265625,-0.407,-0.135,0.4288053237985658,251.6495586576475,0.3568386571959818,5.532003384883621,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064269,2021-10-20 00:00:00,8.0,17.1200008392334,289.03997802734375,-0.37500003,-0.07300001,0.3820392954695714,258.98419144881154,0.3235601587108347,5.560620827047049,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064270,2021-10-20 00:00:00,8.0,17.1200008392334,289.1199951171875,-0.354,-0.016,0.35436139962405877,267.4121189600412,0.3033300514484197,5.59252355668638,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064271,2021-10-20 00:00:00,8.0,17.1200008392334,289.20001220703125,-0.33600003,0.05,0.33969989263692546,278.46404805603885,0.29244562816116076,5.632873654826282,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064272,2021-10-20 00:00:00,8.0,17.1200008392334,289.280029296875,-0.31800002,0.124000005,0.34132098261405913,291.3026521860743,0.29365493629423695,5.677789745582961,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064273,2021-10-20 00:00:00,8.0,17.1200008392334,289.3599853515625,-0.30600002,0.20300001,0.36721249762971264,303.56023944417336,0.3127739938173368,5.7188688982709825,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064274,2021-10-20 00:00:00,8.0,17.1200008392334,289.44000244140625,-0.30100003,0.272,0.40569080025096577,312.1026887372166,0.34052885473074235,5.746531215766637,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064275,2021-10-20 00:00:00,8.0,17.1200008392334,289.52001953125,-0.3,0.36,0.46861499917548555,320.19442750730906,0.3843197792308592,5.772046632941131,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064276,2021-10-20 00:00:00,8.0,17.1200008392334,289.5999755859375,-0.303,0.42400002,0.5211381994297419,324.4495397375786,0.41945887005010773,5.785207425783501,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064277,2021-10-20 00:00:00,8.0,17.1200008392334,289.67999267578125,-0.314,0.42100003,0.5252018991716557,323.2828341443137,0.42212679419565485,5.781616079887389,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064278,2021-10-20 00:00:00,8.0,17.1200008392334,289.760009765625,-0.32900003,0.418,0.5319445719844396,321.79437199962786,0.42653789049706664,5.777015501298412,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064279,2021-10-20 00:00:00,8.0,17.1200008392334,289.8399658203125,-0.34300002,0.42700002,0.547702501809162,321.225827053116,0.43677157440432895,5.77525262598199,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064280,2021-10-20 00:00:00,8.0,17.1200008392334,289.91998291015625,-0.34800002,0.418,0.5439007486084345,320.2214067545306,0.43431216754705293,5.772130626036564,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064281,2021-10-20 00:00:00,8.0,17.1200008392334,290.0,-0.344,0.351,0.4914641550882222,315.57705570384036,0.39975829189019124,5.757566673891646,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064282,2021-10-20 00:00:00,8.0,17.1200008392334,290.08001708984375,-0.33,0.23200001,0.4033906449971284,305.1083837818268,0.33889119785767613,5.723939234605457,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064283,2021-10-20 00:00:00,8.0,17.1200008392334,290.1600341796875,-0.30100003,0.117000006,0.32293965195292784,291.24131708732756,0.27985626954439197,5.677579889345635,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064284,2021-10-20 00:00:00,8.0,17.1200008392334,290.239990234375,-0.257,0.020000001,0.2577770348362766,274.44985025817397,0.22934590476077107,5.618405580292417,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064285,2021-10-20 00:00:00,8.0,17.1200008392334,290.32000732421875,-0.209,-0.079,0.2234323235689774,249.29388788461267,0.2016602885734035,5.522635778981017,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064286,2021-10-20 00:00:00,8.0,17.1200008392334,290.4000244140625,-0.171,-0.163,0.23624140644843208,226.37209063384626,0.21207565262500827,5.426587841303301,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064287,2021-10-20 00:00:00,8.0,17.1200008392334,290.47998046875,-0.15,-0.21400002,0.2613350509004047,215.0279421394934,0.23217072422810406,5.375407761074569,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
4064288,2021-10-20 00:00:00,8.0,17.1200008392334,290.55999755859375,-0.14500001,-0.21800001,0.2618186535015371,213.62937211447408,0.2325540560926754,5.3689126899570345,0,20,10,2021,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,293
